name,latitude,longitude,power_kw,type,operator,city,status,data_source,station_id,machine_id
CORPORATION OF THE TOWNSHIP OF,44.0799808,-79.5404693,7.2,Level 2,CORPORATION OF THE TOWNSHIP OF,Ansnorveldt,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0762,M08005
CORPORATION OF THE TOWNSHIP OF,43.9987688,-79.6819987,7.2,Level 2,CORPORATION OF THE TOWNSHIP OF,Schomberg,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0758,M08006
CORPORATION OF THE TOWNSHIP OF,43.9987688,-79.6819987,7.2,Level 2,CORPORATION OF THE TOWNSHIP OF,Schomberg,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0758,M08007
CORPORATION OF THE TOWNSHIP OF,43.9082579,-79.6572674,7.2,Level 2,CORPORATION OF THE TOWNSHIP OF,Nobleton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0756,M08008
CORPORATION OF THE TOWNSHIP OF,43.9082579,-79.6572674,7.2,Level 2,CORPORATION OF THE TOWNSHIP OF,Nobleton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0756,M08009
CORPORATION OF THE TOWNSHIP OF,43.9010654,-79.6553924,50.0,DC Fast,CORPORATION OF THE TOWNSHIP OF,Nobleton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0754,M08010
CORPORATION OF THE TOWNSHIP OF,43.9010654,-79.6553924,50.0,DC Fast,CORPORATION OF THE TOWNSHIP OF,Nobleton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0754,M08011
CORPORATION OF THE TOWNSHIP OF,44.0075576,-79.6753781,50.0,DC Fast,CORPORATION OF THE TOWNSHIP OF,Schomberg,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0760,M08012
CORPORATION OF THE TOWNSHIP OF,44.0075576,-79.6753781,50.0,DC Fast,CORPORATION OF THE TOWNSHIP OF,Schomberg,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0760,M08013
ERTH CORPORATION,43.74227701,-81.70943854,7.2,Level 2,ERTH CORPORATION,Goderich,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1257,M08014
ERTH CORPORATION,43.745133,-81.70838,7.2,Level 2,ERTH CORPORATION,Goderich,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1259,M08015
ERTH CORPORATION,43.744768,-81.724473,7.2,Level 2,ERTH CORPORATION,Goderich,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1258,M08016
ERTH CORPORATION,43.744768,-81.724473,7.2,Level 2,ERTH CORPORATION,Goderich,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1258,M08017
ERTH CORPORATION,43.46647966,-81.19429796,7.2,Level 2,ERTH CORPORATION,Mitchell,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1255,M08018
ERTH CORPORATION,43.46647966,-81.19429796,7.2,Level 2,ERTH CORPORATION,Mitchell,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1255,M08019
ERTH CORPORATION,43.622437,-81.535396,7.2,Level 2,ERTH CORPORATION,Clinton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1256,M08020
ERTH CORPORATION,43.622437,-81.535396,7.2,Level 2,ERTH CORPORATION,Clinton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1256,M08021
ERTH CORPORATION,43.318986,-80.834491,7.2,Level 2,ERTH CORPORATION,Tavistock,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1254,M08022
ERTH CORPORATION,43.318986,-80.834491,7.2,Level 2,ERTH CORPORATION,Tavistock,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1254,M08023
ERTH CORPORATION,42.9883857,-80.59748454,7.2,Level 2,ERTH CORPORATION,Norwich,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1253,M08024
ERTH CORPORATION,42.9883857,-80.59748454,7.2,Level 2,ERTH CORPORATION,Norwich,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1253,M08025
ERTH CORPORATION,42.771915,-80.982907,7.2,Level 2,ERTH CORPORATION,Aylmer,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1251,M08026
ERTH CORPORATION,42.771915,-80.982907,7.2,Level 2,ERTH CORPORATION,Aylmer,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1251,M08027
ERTH CORPORATION,42.771915,-80.982907,7.2,Level 2,ERTH CORPORATION,Aylmer,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1251,M08028
ERTH CORPORATION,42.879328,-81.086967,7.2,Level 2,ERTH CORPORATION,Belmont,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1252,M08029
ERTH CORPORATION,42.879328,-81.086967,7.2,Level 2,ERTH CORPORATION,Belmont,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1252,M08030
ERTH CORPORATION,42.662385,-81.227037,7.2,Level 2,ERTH CORPORATION,Port Stanley,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1250,M08031
ERTH CORPORATION,42.662385,-81.227037,7.2,Level 2,ERTH CORPORATION,Port Stanley,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1250,M08032
ERTH CORPORATION,42.662273,-81.214649,7.2,Level 2,ERTH CORPORATION,Port Stanley,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1249,M08033
ERTH CORPORATION,42.662273,-81.214649,7.2,Level 2,ERTH CORPORATION,Port Stanley,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S1249,M08034
YORK UNIVERSITY,43.72718,-79.37806,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3432,M08035
YORK UNIVERSITY,43.72718,-79.37806,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3432,M08036
YORK UNIVERSITY,43.72718,-79.37806,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3432,M08037
YORK UNIVERSITY,43.72718,-79.37806,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3432,M08038
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08039
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08040
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08041
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08042
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08043
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08044
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08045
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08046
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08047
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08048
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08049
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08050
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08051
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08052
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08053
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08054
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08055
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08056
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08057
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08058
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08059
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08060
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08061
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08062
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08063
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08064
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08065
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08066
YORK UNIVERSITY,43.773412,-79.502342,7.2,Level 2,YORK UNIVERSITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S3433,M08067
BASELOAD POWER CORP. (BASELOAD,43.72425,-79.61624,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,Etobicoke,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0297,M08068
BASELOAD POWER CORP. (BASELOAD,43.72425,-79.61624,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,Etobicoke,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0297,M08069
BASELOAD POWER CORP. (BASELOAD,43.50892343,-79.6289806,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0296,M08070
BASELOAD POWER CORP. (BASELOAD,43.50892343,-79.6289806,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0296,M08071
BASELOAD POWER CORP. (BASELOAD,43.50892343,-79.6289806,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0296,M08072
BASELOAD POWER CORP. (BASELOAD,43.50892343,-79.6289806,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0296,M08073
BASELOAD POWER CORP. (BASELOAD,43.50892343,-79.6289806,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0296,M08074
BASELOAD POWER CORP. (BASELOAD,43.50892343,-79.6289806,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0296,M08075
BASELOAD POWER CORP. (BASELOAD,43.50892343,-79.6289806,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0296,M08076
BASELOAD POWER CORP. (BASELOAD,43.50892343,-79.6289806,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0296,M08077
BASELOAD POWER CORP. (BASELOAD,45.35549,-75.7834,7.2,Level 2,BASELOAD POWER CORP. (BASELOAD,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0299,M08078
BASELOAD POWER CORP. (BASELOAD,45.35549,-75.7834,7.2,Level 2,BASELOAD POWER CORP. (BASELOAD,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0299,M08079
BASELOAD POWER CORP. (BASELOAD,45.35549,-75.7834,7.2,Level 2,BASELOAD POWER CORP. (BASELOAD,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0299,M08080
BASELOAD POWER CORP. (BASELOAD,45.35549,-75.7834,7.2,Level 2,BASELOAD POWER CORP. (BASELOAD,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0299,M08081
BASELOAD POWER CORP. (BASELOAD,43.77151718,-79.28275709,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,Belleville,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0298,M08082
BASELOAD POWER CORP. (BASELOAD,43.77151718,-79.28275709,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,Belleville,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0298,M08083
BASELOAD POWER CORP. (BASELOAD,43.77151718,-79.28275709,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,Belleville,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0298,M08084
BASELOAD POWER CORP. (BASELOAD,43.77151718,-79.28275709,50.0,DC Fast,BASELOAD POWER CORP. (BASELOAD,Belleville,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0298,M08085
BASELOAD POWER CORP.  (BASELOAD,43.74188536,-79.58454109,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Burlington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0290,M08086
BASELOAD POWER CORP.  (BASELOAD,43.74188536,-79.58454109,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Burlington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0290,M08087
BASELOAD POWER CORP.  (BASELOAD,43.74188536,-79.58454109,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Burlington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0290,M08088
BASELOAD POWER CORP.  (BASELOAD,43.74188536,-79.58454109,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Burlington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0290,M08089
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0292,M08090
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0293,M08091
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0292,M08092
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0293,M08093
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0292,M08094
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0293,M08095
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0292,M08096
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0293,M08097
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0292,M08098
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0293,M08099
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0292,M08100
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0293,M08101
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0292,M08102
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0293,M08103
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0292,M08104
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0293,M08105
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0292,M08106
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0293,M08107
BASELOAD POWER CORP.  (BASELOAD,43.58030435,-79.64698734,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Cookstown,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0289,M08108
BASELOAD POWER CORP.  (BASELOAD,43.58030435,-79.64698734,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Cookstown,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0289,M08109
BASELOAD POWER CORP.  (BASELOAD,43.58030435,-79.64698734,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Cookstown,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0289,M08110
BASELOAD POWER CORP.  (BASELOAD,43.58030435,-79.64698734,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Cookstown,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0289,M08111
BASELOAD POWER CORP.  (BASELOAD,44.35841577,-79.69501,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Whitby,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0294,M08112
BASELOAD POWER CORP.  (BASELOAD,44.35841577,-79.69501,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Whitby,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0294,M08113
BASELOAD POWER CORP.  (BASELOAD,44.35841577,-79.69501,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Whitby,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0294,M08114
BASELOAD POWER CORP.  (BASELOAD,44.35841577,-79.69501,50.0,DC Fast,BASELOAD POWER CORP.  (BASELOAD,Whitby,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0294,M08115
BASELOAD POWER CORP.  (BASELOAD,43.22936023,-79.93836143,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0288,M08116
BASELOAD POWER CORP.  (BASELOAD,43.22936023,-79.93836143,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0288,M08117
BASELOAD POWER CORP.  (BASELOAD,45.3119016,-75.91584033,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Etobicoke,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0295,M08118
BASELOAD POWER CORP.  (BASELOAD,45.3119016,-75.91584033,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Etobicoke,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0295,M08119
BASELOAD POWER CORP.  (BASELOAD,43.78669664,-79.54501555,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Niagara-on-the-Lake,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0291,M08120
BASELOAD POWER CORP.  (BASELOAD,43.78669664,-79.54501555,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Niagara-on-the-Lake,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0291,M08121
BASELOAD POWER CORP.  (BASELOAD,43.78669664,-79.54501555,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Niagara-on-the-Lake,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0291,M08122
BASELOAD POWER CORP.  (BASELOAD,43.78669664,-79.54501555,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Niagara-on-the-Lake,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0291,M08123
BASELOAD POWER CORP.  (BASELOAD,43.78669664,-79.54501555,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Niagara-on-the-Lake,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0291,M08124
BASELOAD POWER CORP.  (BASELOAD,43.78669664,-79.54501555,7.2,Level 2,BASELOAD POWER CORP.  (BASELOAD,Niagara-on-the-Lake,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0291,M08125
ALECTRA ENERGY SOLUTIONS INC.,44.3391979,-79.7192145,7.2,Level 2,ALECTRA ENERGY SOLUTIONS INC.,Barrie,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0083,M08126
ALECTRA ENERGY SOLUTIONS INC.,44.3391979,-79.7192145,7.2,Level 2,ALECTRA ENERGY SOLUTIONS INC.,Barrie,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0083,M08127
ALECTRA ENERGY SOLUTIONS INC.,43.1810417,-79.2283594,7.2,Level 2,ALECTRA ENERGY SOLUTIONS INC.,St. Catharines,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0073,M08128
ALECTRA ENERGY SOLUTIONS INC.,43.1810417,-79.2283594,7.2,Level 2,ALECTRA ENERGY SOLUTIONS INC.,St. Catharines,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0073,M08129
ALECTRA ENERGY SOLUTIONS INC.,43.1810417,-79.2283594,7.2,Level 2,ALECTRA ENERGY SOLUTIONS INC.,St. Catharines,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0073,M08130
ALECTRA ENERGY SOLUTIONS INC.,43.1810417,-79.2283594,7.2,Level 2,ALECTRA ENERGY SOLUTIONS INC.,St. Catharines,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0073,M08131
ALECTRA ENERGY SOLUTIONS INC.,43.2013457,-79.267156,7.2,Level 2,ALECTRA ENERGY SOLUTIONS INC.,St. Catharines,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0074,M08132
ALECTRA ENERGY SOLUTIONS INC.,43.2013457,-79.267156,7.2,Level 2,ALECTRA ENERGY SOLUTIONS INC.,St. Catharines,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0074,M08133
ALECTRA ENERGY SOLUTIONS INC.,43.1554556,-79.1965861,7.2,Level 2,ALECTRA ENERGY SOLUTIONS INC.,St. Catharines,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0069,M08134
ALECTRA ENERGY SOLUTIONS INC.,43.1554556,-79.1965861,7.2,Level 2,ALECTRA ENERGY SOLUTIONS INC.,St. Catharines,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca),S0069,M08135
