name,latitude,longitude,operator,city,type,status,machine_count,avg_power_kw,station_id
ELECTRIC VEHICLE NETWORK INCORP,43.62998046,-79.54219843,ELECTRIC VEHICLE NETWORK INCORP,Etobicoke,Level 2,Available for Intended User,2,7.2,S0919
ELECTRIC VEHICLE NETWORK INCORP,43.69130841,-79.72179,ELECTRIC VEHICLE NETWORK INCORP,Brampton,Level 2,Available for Intended User,4,7.2,S0920
ELECTRIFY CANADA INC,43.15120524,-79.26577191,ELECTRIFY CANADA INC,St-Catherine,DC Fast,Not started,4,50.0,S0921
ELECTRIFY CANADA INC,43.64454235,-79.63609712,ELECTRIFY CANADA INC,Mississauga,DC Fast,Not started,8,50.0,S0922
ELECTRIFY CANADA INC,44.57390793,-80.91380241,ELECTRIFY CANADA INC,Owen Sound,DC Fast,Not Started,4,50.0,S0923
ELECTRIFY CANADA INC,45.37220162,-75.77006585,ELECTRIFY CANADA INC,Ottawa,DC Fast,Not Started,6,50.0,S0924
ELECTRIFY CANADA INC,46.51243804,-84.3390775,ELECTRIFY CANADA INC,Sault Ste-Marie,DC Fast,Not started,6,50.0,S0925
ELEXICON GROUP,42.2472112,-83.0630265,ELEXICON GROUP,Windsor,Level 2,Available for Intended User,2,7.2,S0926
ELEXICON GROUP,42.31406,-82.84325,ELEXICON GROUP,New Tecumseth,Level 2,Available for Intended User,11,7.2,S0927
ELEXICON GROUP,42.8508464,-81.2742802,ELEXICON GROUP,London,Level 2,Available for Intended User,2,7.2,S0928
ELEXICON GROUP,42.9388442,-81.2719879,ELEXICON GROUP,London,Level 2,Available for Intended User,3,7.2,S0929
ELEXICON GROUP,42.943041,-81.286553,ELEXICON GROUP,London,Level 2,Available for Intended User,4,7.2,S0930
ELEXICON GROUP,42.9556004838652,-81.2638636424091,ELEXICON GROUP,London,Level 2,Available for Intended User,2,7.2,S0931
ELEXICON GROUP,42.9564981,-81.2643035,ELEXICON GROUP,London,Level 2,Available for Intended User,2,7.2,S0932
ELEXICON GROUP,42.9819006,-81.2500143,ELEXICON GROUP,London,Level 2,Available for Intended User,15,7.2,S0933
ELEXICON GROUP,42.9954849,-81.2674534,ELEXICON GROUP,London,Level 2,Available for Intended User,5,7.2,S0934
ELEXICON GROUP,43.000083,-81.3328614,ELEXICON GROUP,London,Level 2,Available for Intended User,4,7.2,S0935
ELEXICON GROUP,43.031963,-81.265324,ELEXICON GROUP,London,Level 2,Available for Intended User,6,7.2,S0936
ELEXICON GROUP,43.0677183,-79.1354625,ELEXICON GROUP,Niagara Falls,Level 2,Available for Intended User,4,7.2,S0937
ELEXICON GROUP,43.15297,-79.275785,ELEXICON GROUP,St. Catharines,Level 2,Available for Intended User,4,7.2,S0938
ELEXICON GROUP,43.1872747,-79.2308808,ELEXICON GROUP,St. Catharines,Level 2,Available for Intended User,6,7.2,S0939
ELEXICON GROUP,43.1881917,-79.2309224,ELEXICON GROUP,St. Catharines,Level 2,Available for Intended User,6,7.2,S0940
ELEXICON GROUP,43.1899125,-79.7694927,ELEXICON GROUP,Stoney Creek,Level 2,Available for Intended User,12,7.2,S0941
ELEXICON GROUP,43.2161642,-79.2321728,ELEXICON GROUP,St. Catharines,Level 2,Available for Intended User,6,7.2,S0942
ELEXICON GROUP,43.2313981,-79.7575674,ELEXICON GROUP,Hamilton,Level 2,Available for Intended User,6,7.2,S0943
ELEXICON GROUP,43.231905,-79.7595039,ELEXICON GROUP,Hamilton,Level 2,Available for Intended User,6,7.2,S0944
ELEXICON GROUP,43.2509594,-79.9406767,ELEXICON GROUP,Hamilton,Level 2,Available for Intended User,6,7.2,S0945
ELEXICON GROUP,43.2514355,-79.9401167,ELEXICON GROUP,Hamilton,Level 2,Available for Intended User,6,7.2,S0946
ELEXICON GROUP,43.25432624,-79.86549256,ELEXICON GROUP,Hamilton,Level 2,Available for Intended User,2,7.2,S0947
ELEXICON GROUP,43.2548858,-79.8838686880085,ELEXICON GROUP,Hamilton,Level 2,Available for Intended User,5,7.2,S0948
ELEXICON GROUP,43.2593734,-79.887121,ELEXICON GROUP,Hamilton,Level 2,Available for Intended User,6,7.2,S0949
ELEXICON GROUP,43.2692495,-79.9708216,ELEXICON GROUP,Hamilton,Level 2,Available for Intended User,4,7.2,S0950
ELEXICON GROUP,43.2737127,-79.8585501,ELEXICON GROUP,Hamilton,Level 2,Available for Intended User,4,7.2,S0951
ELEXICON GROUP,43.3202614,-79.8030431640175,ELEXICON GROUP,Burlington,Level 2,Available for Intended User,4,7.2,S0952
ELEXICON GROUP,43.32093296,-79.80363752,ELEXICON GROUP,Burlington,Level 2,Available for Intended User,4,7.2,S0953
ELEXICON GROUP,43.3293005,-79.8085223,ELEXICON GROUP,Burlington,Level 2,Available for Intended User,3,7.2,S0954
ELEXICON GROUP,43.33537933,-81.47728644,ELEXICON GROUP,Exeter,DC Fast,Available for Intended User,2,50.0,S0955
ELEXICON GROUP,43.33537933,-81.47728644,ELEXICON GROUP,Exeter,Level 2,Available for Intended User,6,7.2,S0956
ELEXICON GROUP,43.33636077,-79.785962,ELEXICON GROUP,Burlington,Level 2,Available for Intended User,2,7.2,S0957
ELEXICON GROUP,43.339842,-79.819507,ELEXICON GROUP,Burlington,Level 2,Available for Intended User,5,7.2,S0958
ELEXICON GROUP,43.365095417647,-79.7365725,ELEXICON GROUP,Burlington,Level 2,Available for Intended User,4,7.2,S0959
ELEXICON GROUP,43.3928222,-79.7556776,ELEXICON GROUP,Burlington,Level 2,Available for Intended User,4,7.2,S0960
ELEXICON GROUP,43.39487242,-79.71437263,ELEXICON GROUP,Oakville,Level 2,Available for Intended User,4,7.2,S0961
ELEXICON GROUP,43.41263,-80.32001,ELEXICON GROUP,Cambridge,Level 2,Available for Intended User,7,7.2,S0962
ELEXICON GROUP,43.446424,-80.512295,ELEXICON GROUP,Kitchener,Level 2,Available for Intended User,6,7.2,S0963
ELEXICON GROUP,43.45005695,-79.6667483016226,ELEXICON GROUP,Oakville,Level 2,Available for Intended User,4,7.2,S0964
ELEXICON GROUP,43.4517662,-79.6716317,ELEXICON GROUP,Oakville,Level 2,Available for Intended User,2,7.2,S0965
ELEXICON GROUP,43.47162688,-80.52444637,ELEXICON GROUP,Waterloo,Level 2,Available for Intended User,10,7.2,S0966
ELEXICON GROUP,43.492583,-79.843866,ELEXICON GROUP,Milton,Level 2,Available for Intended User,4,7.2,S0967
ELEXICON GROUP,43.5022849,-80.19360083,ELEXICON GROUP,Guelph,Level 2,Available for Intended User,4,7.2,S0968
ELEXICON GROUP,43.5033523,-79.6689165817181,ELEXICON GROUP,Oakville,Level 2,Available for Intended User,6,7.2,S0969
ELEXICON GROUP,43.504053,-79.6384891,ELEXICON GROUP,Mississauga,Level 2,Available for Intended User,1,7.2,S0970
ELEXICON GROUP,43.5256937,-79.6497201,ELEXICON GROUP,Mississauga,Level 2,Available for Intended User,4,7.2,S0971
ELEXICON GROUP,43.54532498,-79.59311563,ELEXICON GROUP,Mississauga,Level 2,Available for Intended User,20,7.2,S0972
ELEXICON GROUP,43.5476031,-80.235954,ELEXICON GROUP,Guelph,Level 2,Available for Intended User,20,7.2,S0973
ELEXICON GROUP,43.5531592,-79.5883117,ELEXICON GROUP,Mississauga,Level 2,Available for Intended User,5,7.2,S0974
ELEXICON GROUP,43.55349672,-79.58630826,ELEXICON GROUP,Mississauga,Level 2,Available for Intended User,5,7.2,S0975
ELEXICON GROUP,43.5754890438524,-79.7040105720906,ELEXICON GROUP,Mississauga,Level 2,Available for Intended User,5,7.2,S0976
